,,,,,,,,,,
,180947,2,65,72,5,31,1,5,50,0
,181261,2,65,72,5,31,1,2,50,0
,181575,2,65,72,5,31,1,5,50,0
,181889,2,65,72,5,31,1,2,50,0
,182203,2,65,72,5,31,1,7,50,0
,182517,2,65,72,5,31,1,9,50,0
,182831,2,65,72,5,31,1,6,50,0
,183145,2,65,72,5,31,1,4,50,0
,183438,2,65,86,5,31,1,8,69,0
,183752,2,65,86,5,31,1,4,69,0
,184066,2,65,86,5,31,1,2,69,0
,184380,2,65,86,5,31,1,5,69,0
,184701,2,65,86,5,31,1,10,69,0
,185015,2,65,86,5,31,1,4,69,0
,185329,2,65,86,5,31,1,4,69,0
,185643,2,65,86,5,31,1,5,69,0
,185957,2,65,86,5,31,1,6,69,0
,186271,2,65,86,5,31,1,7,69,0
,186585,2,65,86,5,31,1,9,69,0
,186899,2,65,86,5,31,1,5,69,0
,187213,2,65,86,5,31,1,2,69,0
,187448,2,65,81,5,31,1,3,59,0
,187752,2,65,81,5,31,1,4,59,0
,188133,2,65,81,5,31,1,10,59,0
,188437,2,65,81,5,31,1,6,59,0
,188751,2,65,81,5,31,1,6,59,0
,189065,2,65,81,5,31,1,8,59,0
,189379,2,65,81,5,31,1,7,62,0
,189693,2,65,81,5,31,1,6,62,0
,190014,2,65,81,5,31,1,10,62,0
,190328,2,65,81,5,31,1,1,62,0
,190642,2,65,81,5,31,1,4,62,0
,190956,2,65,81,5,31,1,9,62,0
,191270,2,65,81,5,31,1,3,62,0
,191584,2,65,81,5,31,1,10,62,0
,191898,2,65,81,5,31,1,3,62,0
,192213,2,65,81,5,31,1,1,62,0
,192527,2,65,81,5,31,1,7,62,0
,192842,2,65,81,5,31,1,7,62,0
,193157,2,65,81,5,31,1,1,62,0
,193463,2,65,87,5,31,1,4,53,0
,193777,2,65,87,5,31,1,3,53,0
,194092,2,65,87,5,30,1,9,53,0
,194407,2,65,87,5,31,1,6,53,0
,194722,2,65,87,5,31,1,7,53,0
,195036,2,65,87,5,31,1,8,53,0
,195358,2,65,87,5,31,1,10,53,0
,195673,2,82,92,5,31,1,6,70,0
,195987,2,82,92,5,31,1,2,70,0
,196302,2,82,92,5,31,1,8,70,0
,196617,2,82,92,5,31,1,3,70,0
,196932,2,82,92,5,31,1,3,70,0
,197237,2,82,92,5,31,1,9,70,0
,197542,2,82,92,5,31,1,2,70,0
,197925,2,82,92,5,31,1,6,70,0
,198239,2,82,92,5,31,1,5,70,0
,198553,2,82,92,5,31,1,7,70,0
,198867,2,82,92,5,31,1,6,70,0
